prefecture_code,target_variable,frequency_band,model_name,split,selected_candidate,n_observations,mae,rmse,nrmse_std,r2,pearson_correlation
JP-18,cases,trend,hist_gradient_boosting,train,medium,4383,0.009730607844481822,0.01305328852237441,0.26328247232119517,0.9306823397684391,0.9652235513226388
JP-19,cases,trend,hist_gradient_boosting,train,medium,4383,0.018935796737368737,0.02823723223654335,0.16845813421030312,0.9716218570183836,0.9867444009197655
JP-20,cases,trend,hist_gradient_boosting,train,medium,4383,0.01922051579546581,0.024719512804651737,0.13808239036795947,0.9809332534702705,0.9909492671073671
JP-21,cases,trend,hist_gradient_boosting,train,medium,4383,0.02799886095305423,0.034896219306029104,0.08270970615131078,0.9931591045083639,0.9966476650903114
JP-22,cases,trend,hist_gradient_boosting,train,medium,4383,0.04169735573269924,0.05718256071702782,0.08902533724339251,0.9920744893287002,0.9960578280805981
JP-23,cases,trend,hist_gradient_boosting,train,medium,4383,0.02976974232657521,0.043317324085901165,0.12086886300803608,0.9853907179551447,0.9927294405369752
JP-24,cases,trend,hist_gradient_boosting,train,medium,4383,0.0185680389425042,0.023946858828129657,0.08801289253808992,0.9922537307470787,0.9962011373231072
JP-25,cases,trend,hist_gradient_boosting,train,medium,4383,0.023243444017024804,0.029532762657826114,0.11989064117608118,0.9856262341583881,0.9935596331184732
JP-26,cases,trend,hist_gradient_boosting,train,medium,4383,0.025503933940226466,0.03383271583021603,0.12741327945535444,0.9837658562184317,0.991880131066725
JP-27,cases,trend,hist_gradient_boosting,train,medium,4383,0.043339680637445206,0.05733804066819454,0.0336384998376421,0.998868451328673,0.999434739404962
JP-28,cases,trend,hist_gradient_boosting,train,medium,4383,0.03359494737809114,0.047157111865791655,0.05761499605512642,0.9966805122295678,0.9983424063202203
JP-29,cases,trend,hist_gradient_boosting,train,medium,4383,0.02373632918564119,0.03172910487151801,0.09041070387413559,0.9918259046249833,0.9963189879280473
JP-30,cases,trend,hist_gradient_boosting,train,medium,4383,0.015825216516956904,0.018995477386406483,0.19002230552075972,0.9638915234045751,0.9832770808416712
JP-31,cases,trend,hist_gradient_boosting,train,medium,4383,0.02206591315682881,0.02746317345650398,0.5348749612818378,0.7139087757937526,0.8669282968167974
JP-32,cases,trend,hist_gradient_boosting,train,medium,4383,0.022481451512485536,0.029565175817202163,0.21327541964253705,0.9545135953762998,0.9840259087106952
JP-33,cases,trend,hist_gradient_boosting,train,medium,4383,0.021989020606900635,0.029057169021269053,0.15212460603281944,0.9768581042393595,0.9885946376305313
JP-34,cases,trend,hist_gradient_boosting,train,medium,4383,0.014972772575014566,0.020562273769777237,0.17599660156243913,0.969025196238472,0.9848056945464925
JP-35,cases,trend,hist_gradient_boosting,train,medium,4383,0.020777717156595873,0.026463616432184374,0.13430212009583375,0.9819629405377642,0.9910295842774111
JP-36,cases,trend,hist_gradient_boosting,train,medium,4383,0.010240687329305944,0.014054510811935395,0.2460586837921162,0.9394551241304914,0.9716050245074288
JP-37,cases,trend,hist_gradient_boosting,train,medium,4383,0.019384715787638486,0.02624194851477048,0.14555300638268825,0.9788143223329611,0.9898026042341546
JP-38,cases,trend,hist_gradient_boosting,train,medium,4383,0.024611749444955252,0.035127555912295244,0.16706970394937332,0.9720877140222688,0.9876955012307786
JP-39,cases,trend,hist_gradient_boosting,train,medium,4383,0.007815939747258761,0.01111912076887947,0.7829962627083709,0.38691685258472386,0.7861168569571158
JP-40,cases,trend,hist_gradient_boosting,train,medium,4383,0.023350789202246574,0.031319020082733795,0.2054056772664385,0.9578085077467158,0.9789902738635422
JP-41,cases,trend,hist_gradient_boosting,train,medium,4383,0.011985111617061605,0.015168853431073066,0.2013459138192495,0.9594598229882914,0.979568696923512
JP-42,cases,trend,hist_gradient_boosting,train,medium,4383,0.02057277780671117,0.025776050091616886,0.1159767385443034,0.9865493961166263,0.9933084026956388
JP-43,cases,trend,hist_gradient_boosting,train,medium,4383,0.06501831768164923,0.07516181144795536,0.22395346870035623,0.9498448438570786,0.9747889328779298
JP-44,cases,trend,hist_gradient_boosting,train,medium,4383,0.010753181912366835,0.013187812120041064,0.1256018774037458,0.9842241683926544,0.9924261471211726
JP-45,cases,trend,hist_gradient_boosting,train,medium,4383,0.011527027643283403,0.014108461937497797,0.11270951419617008,0.9872965654096634,0.9936365236187218
JP-46,cases,trend,hist_gradient_boosting,train,medium,4383,0.020828459935261126,0.026692192729034957,0.0969961350383886,0.9905917497876147,0.9952968033837447
JP-47,cases,trend,hist_gradient_boosting,train,medium,4383,0.027878630617116713,0.036541080853812906,0.1788293803119117,0.9680200527372577,0.9845668019933346
JP-01,cases,trend,hist_gradient_boosting,validation,medium,365,0.21094238163804063,0.22441402427244506,3.28950321555014,-9.820831405114708,-0.4846216084264872
JP-02,cases,trend,hist_gradient_boosting,validation,medium,365,0.12837155415409163,0.13591292508575317,7.924736967196632,-61.80145599925289,-0.6779714479636089
JP-03,cases,trend,hist_gradient_boosting,validation,medium,365,0.030424035723901302,0.04716361721355311,2.11412754958569,-3.4695352959171952,-0.7031757755225866
JP-04,cases,trend,hist_gradient_boosting,validation,medium,365,0.16621180198373114,0.18066989220089533,5.376154235341507,-27.903034362180428,-0.5197049546492444
JP-05,cases,trend,hist_gradient_boosting,validation,medium,365,0.05522937424801977,0.057290145879144536,6.400786650814045,-39.97006974923927,-0.5636281807055857
JP-06,cases,trend,hist_gradient_boosting,validation,medium,365,0.04570007696980567,0.04756147152698324,13.367012248424057,-177.67701644951882,-0.1231103727462253
JP-07,cases,trend,hist_gradient_boosting,validation,medium,365,0.11339432996237134,0.12093518871971681,10.844046423268022,-116.593342829992,-0.024383780428203935
JP-08,cases,trend,hist_gradient_boosting,validation,medium,365,0.1714953962543955,0.18154815725797635,4.546565957797992,-19.671262008607577,-0.8185580848272671
JP-09,cases,trend,hist_gradient_boosting,validation,medium,365,0.028523375284054776,0.03167468603409606,6.818549599497349,-45.49261864080546,0.19403384886534272
JP-10,cases,trend,hist_gradient_boosting,validation,medium,365,0.1634395520399334,0.17116046047979533,5.987393818129759,-34.84888473337845,-0.8848351480878903
JP-11,cases,trend,hist_gradient_boosting,validation,medium,365,0.5556002717438985,0.7045085476923928,1.3718456085569404,-0.8819603737169626,-0.12399951201021892
JP-13,cases,trend,hist_gradient_boosting,validation,medium,365,0.3709230029891641,0.4101164920137455,3.885155632233354,-14.094434286674552,-0.8045336956482868
JP-14,cases,trend,hist_gradient_boosting,validation,medium,365,0.7456032449892881,0.8072567089833481,8.79938197251081,-76.42912309814825,-0.5102838372742637
JP-15,cases,trend,hist_gradient_boosting,validation,medium,365,0.03954258099866197,0.040584429197394696,2.5692466977478596,-5.601028593888282,0.858833609384015
JP-16,cases,trend,hist_gradient_boosting,validation,medium,365,0.01788239297759682,0.02058830231117405,3.1717729981149865,-9.060143951571327,-0.11253323750609939
JP-17,cases,trend,hist_gradient_boosting,validation,medium,365,0.03944564098153901,0.040775434015700655,25.245707333509287,-636.3457387692048,0.536012022793018
JP-18,cases,trend,hist_gradient_boosting,validation,medium,365,0.03136696652597142,0.0314083069931905,5.441221002898231,-28.60688600238082,0.9627227993915897
JP-19,cases,trend,hist_gradient_boosting,validation,medium,365,0.025346145933745932,0.030996107977256184,3.9005180815717697,-14.214041304668314,-0.6716581226048858
JP-20,cases,trend,hist_gradient_boosting,validation,medium,365,0.015432616614699227,0.017459547475586864,1.5498188543142362,-1.401938481187892,0.614073882271111
JP-21,cases,trend,hist_gradient_boosting,validation,medium,365,0.033991088722743444,0.0405265598490373,2.589642158051103,-5.706246506755573,-0.007032665193544375
JP-22,cases,trend,hist_gradient_boosting,validation,medium,365,0.40852216432717126,0.43257452087916665,38.45545418909956,-1477.8219568899349,-0.009055129563038231
JP-23,cases,trend,hist_gradient_boosting,validation,medium,365,0.3416292828750829,0.3618141270967403,10.402159437315493,-107.2049209593318,-0.6090178322897729
JP-24,cases,trend,hist_gradient_boosting,validation,medium,365,0.09741248383423011,0.10481917781065683,5.264756702133935,-26.717663132664185,-0.42385869096398165
JP-25,cases,trend,hist_gradient_boosting,validation,medium,365,0.09555504777338551,0.09739133939308349,5.586245207293768,-30.20613551601259,0.07049424693680634
JP-26,cases,trend,hist_gradient_boosting,validation,medium,365,0.22906669197664853,0.23085595344610846,7.0216164331052715,-48.30309733365399,0.8287636060627581
JP-27,cases,trend,hist_gradient_boosting,validation,medium,365,0.8802651817817048,0.9498466033714507,6.741929832145946,-44.45361786157947,-0.6875950256876312
JP-28,cases,trend,hist_gradient_boosting,validation,medium,365,0.04673396474905317,0.05852318781913896,3.6386232438772104,-12.239579110883511,0.5992859275566369
JP-29,cases,trend,hist_gradient_boosting,validation,medium,365,0.08680018198186377,0.09077248595628112,4.043107356690098,-15.34671709772159,-0.7190864819899931
JP-30,cases,trend,hist_gradient_boosting,validation,medium,365,0.053309994794661426,0.05416237794028829,10.503658745724444,-109.32684704663362,0.43228573947006993
JP-31,cases,trend,hist_gradient_boosting,validation,medium,365,0.036859780323780615,0.04658020415637054,1.5099553082462347,-1.2799650329009817,-0.6768945078478913
JP-32,cases,trend,hist_gradient_boosting,validation,medium,365,0.13334491818952107,0.14842769004488196,8.607255112653679,-73.0848405743029,-0.6124356601324726
JP-33,cases,trend,hist_gradient_boosting,validation,medium,365,0.011521972719535947,0.021917310158969437,1.9946843711979592,-2.9787657407013985,-0.5724385085915082
JP-34,cases,trend,hist_gradient_boosting,validation,medium,365,0.06821647556105095,0.07029253907937844,10.173829978883452,-102.50681643922769,0.9296128954879086
JP-35,cases,trend,hist_gradient_boosting,validation,medium,365,0.10362705257447218,0.10574667629138215,7.30879706493384,-52.418514536385494,-0.030243489557684234
JP-36,cases,trend,hist_gradient_boosting,validation,medium,365,0.03834597055329061,0.04401220455647075,27.520053310427276,-756.3533342087593,-0.2566112714067739
JP-37,cases,trend,hist_gradient_boosting,validation,medium,365,0.0658601898185254,0.0784098428213304,2.7799914378585675,-6.728352394566949,0.04427584996786707
JP-38,cases,trend,hist_gradient_boosting,validation,medium,365,0.06996420530659672,0.07459165273625866,5.487216372130356,-29.109543514575424,-0.4149310384538399
JP-39,cases,trend,hist_gradient_boosting,validation,medium,365,0.022386692476732473,0.022913060088603124,28.353890358554644,-802.943098464938,-0.15999208054581004
JP-40,cases,trend,hist_gradient_boosting,validation,medium,365,0.2824454187970455,0.31059939044848667,26.96962654561585,-726.3607560099871,-0.8207574248344626
JP-41,cases,trend,hist_gradient_boosting,validation,medium,365,0.060468150287126154,0.06329057255298985,23.3237468890769,-542.9971689457242,-0.7837868158879178
JP-42,cases,trend,hist_gradient_boosting,validation,medium,365,0.15057448704529589,0.1514931987383888,6.839027238142579,-45.772293564056106,0.6751840100451798
JP-43,cases,trend,hist_gradient_boosting,validation,medium,365,0.0876941601263552,0.10131183553960953,1.1331855381522735,-0.28410946387745795,-0.4375303555885292
JP-44,cases,trend,hist_gradient_boosting,validation,medium,365,0.041464052568339814,0.04388521475075087,7.296498588648406,-52.23889165414819,-0.8276629810089196
JP-45,cases,trend,hist_gradient_boosting,validation,medium,365,0.0433681946931109,0.0450179291501574,8.74642976578786,-75.5000336478599,-0.4009912790972217
JP-46,cases,trend,hist_gradient_boosting,validation,medium,365,0.1338748095667656,0.14981917207958123,8.804476743963104,-76.51881073498716,-0.8570265350192655
JP-47,cases,trend,hist_gradient_boosting,validation,medium,365,0.16314856258471566,0.17265626842421083,3.9916674277599737,-14.933408853839923,-0.8125574761446751
JP-01,cases,trend,hist_gradient_boosting,test,medium,730,0.25015148929631886,0.27720201097448816,4.885754003279911,-22.87059218056568,-0.6110102422055683
JP-02,cases,trend,hist_gradient_boosting,test,medium,730,0.2751780503216856,0.27993451845359424,12.380460738821476,-152.27580810549998,-0.037294243889044267
JP-03,cases,trend,hist_gradient_boosting,test,medium,730,0.29885686015936647,0.3104421993388917,16.372727943531856,-267.0662203129089,-0.7347952690766563
JP-04,cases,trend,hist_gradient_boosting,test,medium,730,0.5973129215186511,0.6407722558619672,3.737767761029491,-12.970907835391413,-0.6256125824006441
JP-05,cases,trend,hist_gradient_boosting,test,medium,730,0.07376149801652766,0.0771732969091083,4.315983783247689,-17.62771601725704,-0.16726423891017778
JP-06,cases,trend,hist_gradient_boosting,test,medium,730,0.03202880963557349,0.03521586611268635,2.0067251505198995,-3.0269458297291134,0.8953183993882798
JP-07,cases,trend,hist_gradient_boosting,test,medium,730,0.02682439410168978,0.03714833073216005,1.101891613312221,-0.21416512748780892,0.37256095151224733
JP-08,cases,trend,hist_gradient_boosting,test,medium,730,0.2795487998820456,0.29351528628669266,4.7067665309451785,-21.15365117682571,-0.75248138288892
JP-09,cases,trend,hist_gradient_boosting,test,medium,730,0.043381994524716215,0.05161468725037452,2.617517172600968,-5.851396148860966,0.3047105851809565
JP-10,cases,trend,hist_gradient_boosting,test,medium,730,0.20947626834173333,0.22607769506817693,4.330161272796699,-17.75029664842833,-0.44812808374786073
JP-11,cases,trend,hist_gradient_boosting,test,medium,730,0.581594175309583,0.734595509777451,1.2505104429111882,-0.5637763678299363,0.16371236365454053
JP-13,cases,trend,hist_gradient_boosting,test,medium,730,0.442379379762946,0.464869125286659,3.954075667347349,-14.634714383108385,0.24450203460136632
JP-14,cases,trend,hist_gradient_boosting,test,medium,730,0.7077742905815014,0.8967089316176106,9.350433601928001,-86.43060854406424,-0.4525329492959362
JP-15,cases,trend,hist_gradient_boosting,test,medium,730,0.07481189181073701,0.07654272958680987,4.489726067341176,-19.157640159762867,0.3649594904218882
JP-16,cases,trend,hist_gradient_boosting,test,medium,730,0.025469211674836532,0.032360578075916226,3.4470143906531905,-10.88190820937019,0.5466357766974546
JP-17,cases,trend,hist_gradient_boosting,test,medium,730,0.02799694048301894,0.03363455728901018,4.741836034384234,-21.485008976984805,0.253116900219893
JP-18,cases,trend,hist_gradient_boosting,test,medium,730,0.008497884330048047,0.01069258468313715,1.4748722853494802,-1.1752482580919987,-0.015124982590338234
JP-19,cases,trend,hist_gradient_boosting,test,medium,730,0.04521758766309086,0.05065364311179025,2.2700970522808444,-4.153340626774179,0.47098322103147033
JP-20,cases,trend,hist_gradient_boosting,test,medium,730,0.07065378043951795,0.07691945009115513,2.8055474459945846,-6.871096471726739,0.5832776480662581
JP-21,cases,trend,hist_gradient_boosting,test,medium,730,0.14322730075158444,0.1571128626090934,2.735528706408692,-6.4831173035860115,-0.018217493527685483
JP-22,cases,trend,hist_gradient_boosting,test,medium,730,0.18524646553097499,0.23763056859267268,1.5341123926628148,-1.3535008333216259,0.17892150569368817
JP-23,cases,trend,hist_gradient_boosting,test,medium,730,0.086223330575234,0.11264628841497577,1.64500247271667,-1.7060331352439584,0.34162211850184865
JP-24,cases,trend,hist_gradient_boosting,test,medium,730,0.17892397177760216,0.21217739353230547,8.621538455772235,-73.33092534435949,0.22389107759991025
JP-25,cases,trend,hist_gradient_boosting,test,medium,730,0.14014185438096916,0.1464254220578015,3.1407355160797437,-8.864219581964692,0.6217920028830596
JP-26,cases,trend,hist_gradient_boosting,test,medium,730,0.1788222421724306,0.19318918266301313,4.199134092924014,-16.63272713035678,-0.6969669943519576
JP-27,cases,trend,hist_gradient_boosting,test,medium,730,1.0204701694804479,1.108918055238835,7.280754577078956,-52.00938721165616,-0.9525633113541063
JP-28,cases,trend,hist_gradient_boosting,test,medium,730,0.1902802063223175,0.20393735170836702,3.436256026590467,-10.807855480279304,-0.027390571830932214
JP-29,cases,trend,hist_gradient_boosting,test,medium,730,0.14891737693390786,0.15663822243972134,7.024827875230087,-48.34820667660964,-0.6180255636985261
JP-30,cases,trend,hist_gradient_boosting,test,medium,730,0.03197802032938474,0.03949305361392005,3.1562695729075894,-8.96203761686226,-0.06881014041307289
JP-31,cases,trend,hist_gradient_boosting,test,medium,730,0.11353269290277726,0.12157225256167313,6.870124980204588,-46.19861724363111,-0.42905310149666465
JP-32,cases,trend,hist_gradient_boosting,test,medium,730,0.23534876767653312,0.23826571534618565,8.91785866517446,-78.52820317202722,0.05621629048983715
JP-33,cases,trend,hist_gradient_boosting,test,medium,730,0.058956509590374635,0.06329234672094944,3.7808458768150515,-13.294795544229379,0.1980723477545492
JP-34,cases,trend,hist_gradient_boosting,test,medium,730,0.0983598258274112,0.18711519891870892,8.108354312412583,-64.74540965561971,0.5795299763821443
JP-35,cases,trend,hist_gradient_boosting,test,medium,730,0.08293957958812621,0.08645826387924581,4.506526173328866,-19.308778150898107,-0.00675594119915911
JP-36,cases,trend,hist_gradient_boosting,test,medium,730,0.010892957295915525,0.012625997767530508,1.3960978397500563,-0.9490891781547741,0.7447950677768439
JP-37,cases,trend,hist_gradient_boosting,test,medium,730,0.04871477336193021,0.05618317925359805,0.8158241534294833,0.334430950681067,0.7609905955467899
JP-38,cases,trend,hist_gradient_boosting,test,medium,730,0.10531285565451631,0.11072440310592307,5.411596744828759,-28.285379328641216,-0.17498729124134174
JP-39,cases,trend,hist_gradient_boosting,test,medium,730,0.009058030940367372,0.012116591743030793,2.017247997954838,-3.0692894852528037,-0.17070531839929567
JP-40,cases,trend,hist_gradient_boosting,test,medium,730,0.10652394272875389,0.1393573181528745,3.417480426058203,-10.679172462490953,-0.2906562133545117
JP-41,cases,trend,hist_gradient_boosting,test,medium,730,0.04355039400699582,0.056050071502587846,10.269695778784865,-104.46665138879168,-0.03580765772110745
JP-42,cases,trend,hist_gradient_boosting,test,medium,730,0.1260450499073098,0.13066177120795458,4.3116612006716455,-17.590422309377253,-0.3354716681472188
JP-43,cases,trend,hist_gradient_boosting,test,medium,730,0.12188458357995012,0.14749869623808445,1.5349680874313978,-1.3561270294328032,-0.16338673054812825
JP-44,cases,trend,hist_gradient_boosting,test,medium,730,0.03917989137798432,0.04358493847304639,4.822288415929402,-22.2544655664069,-0.636191957034704
JP-45,cases,trend,hist_gradient_boosting,test,medium,730,0.037610342298528006,0.0424588385304356,4.078945289059219,-15.637794671138398,0.5891853398455098
JP-46,cases,trend,hist_gradient_boosting,test,medium,730,0.1233536061735643,0.13199918584139134,2.940059726481963,-7.643951195281193,-0.25211225963803213
JP-47,cases,trend,hist_gradient_boosting,test,medium,730,0.2260900852010414,0.23761717336424357,5.04407825536314,-24.442725446227257,-0.5685859592042128
JP-01,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.029126248384164912,0.03432692910998345,0.8763665026829457,0.23198175297526247,0.5039732176088978
JP-02,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.06322155602846503,0.0759568391208595,0.7580987877062688,0.42528622807828564,0.693264550066949
JP-03,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.05194635874380875,0.06753578136924741,0.9840797122864559,0.031587119866206215,0.1833828764994089
JP-04,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.0722136541022291,0.0919923852117372,0.7944985366520402,0.3687720752577668,0.6341499786858475
JP-05,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.04544842301016813,0.05453687976162736,0.6954098126797111,0.5164051924287691,0.7764281224885736
JP-06,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.06895056525247696,0.08032016206049451,0.9638066531448696,0.07107673535368497,0.31766612693028573
JP-07,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.1065139052572273,0.12774407900753568,0.6050273447750745,0.6339419120744232,0.818637933811944
JP-08,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.05151875167332816,0.06396774084707815,0.6409642909230703,0.5891647777614857,0.794174638669408
JP-09,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.04169260008949597,0.0526701857879885,0.6853727334775446,0.5302642162055187,0.7683879492663455
JP-10,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.004459595004881785,0.005500253871808143,1.3133203024515054,-0.724810216831314,-0.012608110027826684
JP-11,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.10516543146932032,0.12928053980217358,0.5510600237559748,0.6963328502180643,0.8520598956370322
JP-13,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.3912523754384225,0.558506238153052,0.23478123480913038,0.9448777717815,0.9738561483339478
JP-14,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.04174655919348314,0.05281587978635487,0.864280778266236,0.25301873631950933,0.556613247030765
JP-15,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.061580202709907834,0.077518193266978,0.5488173085798028,0.6987995618032217,0.8772382729448072
JP-16,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.003996127867982173,0.005336038414406155,1.9757066416485887,-2.903416733854343,0.1173047249498099
JP-18,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.00535692233088118,0.006640784343877069,1.230977237494819,-0.515304959230376,0.1555220602520702
JP-19,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.009781046478169374,0.012118952423051641,1.0366953078964534,-0.07473716141452225,0.0987962691185285
JP-20,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.04113208179643514,0.051660412351386506,0.6961242062003138,0.515411089541983,0.7436808575602043
JP-22,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.09773218309740034,0.12334608325668557,0.8510772735945931,0.2756674743707943,0.6428283979121115
JP-23,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.1093045047310568,0.1402345171382181,0.3504893116412841,0.8771572424252188,0.9489064223994607
JP-24,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.039326048744566085,0.05058636523039447,0.9896655287689525,0.020562141166469594,0.14743637075394908
JP-26,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.08499736281141594,0.10074987042744787,0.6356935654216725,0.5958936908814818,0.8299087066034037
JP-27,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.09753896374727723,0.12649316265326932,0.7918480847087312,0.37297661074311406,0.6699108482935392
JP-28,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.14166509090178744,0.173519338483877,0.5825643964006715,0.6606187240463214,0.8790123350459477
JP-30,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.028727689669031692,0.034879312205408214,0.8088903322481981,0.3456964303954,0.6797888014699619
JP-31,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.06250374097132966,0.07668183691258339,0.7157024638548329,0.4877699832321216,0.7605716392769286
JP-32,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.02938794172803407,0.03695206912269843,0.688008535623458,0.5266442549092651,0.8007992193773196
JP-34,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.06867002056294276,0.09187944216589139,0.5256091624651291,0.7237350083327054,0.9110753611248257
JP-35,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.0100762578901572,0.012745351898971326,1.0100687037009393,-0.02023878619609598,0.10819409906286011
JP-36,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.01867863501725503,0.02111366945032466,0.9465201935404716,0.10409952322010829,0.3314495324474415
JP-37,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.02971173809150238,0.04104037087867521,0.9011767207868325,0.18788051791189153,0.4638367265997341
JP-38,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.059956636381326,0.07261054336911454,0.7739830667759527,0.40095021234409123,0.7031542250152328
JP-39,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.014764070612765898,0.018520209783816733,0.9316092745502434,0.1321041595719692,0.3830287745778459
JP-40,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.09495412969557625,0.12082316914859041,0.5762429850233571,0.667944022211371,0.8750183240779387
JP-41,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.04588637646170639,0.054216704633703885,0.8191463096259589,0.32899932342617244,0.6447064382275829
JP-42,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.07803453967413992,0.09414214088333644,0.9402664412899842,0.11589901938386882,0.463266482555187
JP-43,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.07670824639680279,0.09553111695174249,0.7503900941766632,0.43691470656153863,0.723881387025659
JP-44,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.045344353596645494,0.056535044792492314,0.8021835031498343,0.3565016272742598,0.715720853563761
JP-45,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.015256458461321724,0.01891701197725511,0.8715142815148937,0.24046285711557858,0.5386768299468951
JP-46,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.01551953291427382,0.019442685934344263,1.0056990876967784,-0.011430654994132317,0.17612631347227936
JP-47,cases,interannual,hist_gradient_boosting,train,regularized,4383,0.015937723840734375,0.020189006441277073,0.9542760461513147,0.08935722774181387,0.2996515164579302
JP-01,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.01579032683012715,0.019945857346047955,1.1512633886643115,-0.3254073900788339,0.14819730078261825
JP-02,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.029040653444634548,0.03448521396651035,0.7806298906402643,0.3906169738389691,0.628128523291152
JP-03,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.05970486242085437,0.0722915724460115,1.3673296875136491,-0.8695904743561729,0.2800666621413303
JP-04,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.035621651018158555,0.04516594043405335,0.8148002174740969,0.3361006056041643,0.6722259232046163
JP-05,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.07689476811774688,0.08871608665804989,1.0934626464262913,-0.19566055912958857,-0.2956870655966408
JP-06,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.13254845677848187,0.14588655796742395,1.0281351904523983,-0.05706196984658929,-0.45368678384943434
JP-07,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.10506469159357526,0.16334206742362584,2.6262333069252115,-5.897101382403333,0.8801240439793458
JP-08,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.08179773969954085,0.10071676552042191,1.2949207945789747,-0.6768198642330427,-0.05491841607758081
JP-09,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.05148030011545048,0.0679438849328155,4.303768451190992,-17.522422881466913,0.5449395496450418
JP-10,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.005944251449701651,0.007293844423245086,1.3559797839826393,-0.8386811745696059,0.0401827726760648
JP-11,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.4237033152218937,0.4952867371523146,1.7072143449951194,-1.9145808197571141,0.14209653431430852
JP-13,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.6511735425707853,0.8661588088554668,2.49085357900735,-5.2043515520537245,0.46306492101097196
JP-14,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.05199570482914858,0.05856467975530818,1.7967175364990653,-2.22819390596327,0.21658773505006554
JP-15,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.192718416035724,0.21312494911964408,0.9546210746624101,0.08869860381038519,0.6161343023250915
JP-16,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.004406640299928342,0.005101387367177946,1.941688709340466,-2.770155043980245,0.09586029978404657
JP-18,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.007458274178331468,0.00862690296353795,1.0103665320149529,-0.020840529015922593,0.3059685058632404
JP-19,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.018670985532993224,0.021396179123504375,1.8322330912691271,-2.357078100741621,0.29801194269579445
JP-20,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.14802911786694628,0.1546443998518314,5.245909126204487,-26.519562560395528,-0.4431236084799982
JP-22,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.12456001834853046,0.13041056698793063,4.133736101324979,-16.087774155397437,0.0660519977244634
JP-23,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.39007679619078334,0.44276970842618896,3.3559843193819083,-10.262630751937248,-0.14677868284029574
JP-24,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.0264592312404701,0.031307964401004036,1.188863031089767,-0.413395306691948,-0.17038126227671985
JP-26,cases,interannual,hist_gradient_boosting,validation,regularized,365,0.08861433754190591,0.1066577719318186,2.034524383728697,-3.139289467986635,-0.393865965206112
