component,singular_value,norm,variance_fraction,cumulative_variance_fraction,dominant_period_days,assigned_band,prefecture_code,variable
195,2.508562014523218,2.508562014523218,0.000129046421626805,0.9823041291182998,2.3241408570216375,high_frequency,JP-13,incidence_per_100k
196,2.5082149387417587,2.5082149387417587,0.000129010715282728,0.9824331398335825,15.344537815126051,subseasonal,JP-13,incidence_per_100k
197,2.5067621459750353,2.5067621459750353,0.00012886130898482156,0.9825620011425673,15.344537815126051,subseasonal,JP-13,incidence_per_100k
198,2.5060949009308104,2.5060949009308104,0.00012879271801245434,0.9826907938605798,2.008064516129032,high_frequency,JP-13,incidence_per_100k
199,2.49935370953272,2.49935370953272,0.0001281007660462383,0.982818894626626,2.3241408570216375,high_frequency,JP-13,incidence_per_100k
200,2.497766169940955,2.497766169940955,0.00012793808362929839,0.9829468327102553,2.0303928836174943,high_frequency,JP-13,incidence_per_100k
201,2.496209991709576,2.496209991709576,0.0001277787152765736,0.9830746114255319,2.6438223938223935,high_frequency,JP-13,incidence_per_100k
202,2.49487506348224,2.49487506348224,0.00012764208430072666,0.9832022535098326,2.6438223938223935,high_frequency,JP-13,incidence_per_100k
203,2.489142171811792,2.489142171811792,0.00012705614914834985,0.9833293096589809,9.56020942408377,subseasonal,JP-13,incidence_per_100k
204,2.4851692581716276,2.4851692581716276,0.00012665088481897776,0.9834559605437999,4.690068493150685,high_frequency,JP-13,incidence_per_100k
205,2.484163859473075,2.484163859473075,0.00012654842992409744,0.983582508973724,4.054774241302739,high_frequency,JP-13,incidence_per_100k
206,2.482471167719002,2.482471167719002,0.0001263760302627212,0.9837088850039868,4.054774241302739,high_frequency,JP-13,incidence_per_100k
207,2.4806956798791644,2.4806956798791644,0.0001261953241430919,0.9838350803281298,4.054774241302739,high_frequency,JP-13,incidence_per_100k
208,2.4789102681691224,2.4789102681691224,0.0001260137383639231,0.9839610940664938,4.054774241302739,high_frequency,JP-13,incidence_per_100k
209,2.4781430724969433,2.4781430724969433,0.0001259357506806408,0.9840870298171744,4.690068493150685,high_frequency,JP-13,incidence_per_100k
210,2.4715583465467548,2.4715583465467548,0.00012526738677318773,0.9842122972039477,2.9787928221859703,high_frequency,JP-13,incidence_per_100k
211,2.470839166922536,2.470839166922536,0.00012519449620597732,0.9843374917001536,2.9787928221859703,high_frequency,JP-13,incidence_per_100k
212,2.469401182856807,2.469401182856807,0.00012504881670839812,0.984462540516862,5.664943123061013,high_frequency,JP-13,incidence_per_100k
213,2.4612695047195183,2.4612695047195183,0.0001242266072644975,0.9845867671241265,6.713235294117646,high_frequency,JP-13,incidence_per_100k
214,2.4552891153790215,2.4552891153790215,0.00012362364940130297,0.9847103907735278,2.147393179145433,high_frequency,JP-13,incidence_per_100k
215,2.4532687528223414,2.4532687528223414,0.00012342028285681754,0.9848338110563847,5.217142857142857,high_frequency,JP-13,incidence_per_100k
216,2.452114364001439,2.452114364001439,0.00012330415903325274,0.984957115215418,5.217142857142857,high_frequency,JP-13,incidence_per_100k
217,2.4430556084818558,2.4430556084818558,0.00012239480583627407,0.9850795100212543,2.35006435006435,high_frequency,JP-13,incidence_per_100k
218,2.440923482660453,2.440923482660453,0.00012218126403163083,0.9852016912852859,2.147393179145433,high_frequency,JP-13,incidence_per_100k
219,2.4394424656768368,2.4394424656768368,0.00012203304338283365,0.9853237243286688,2.147393179145433,high_frequency,JP-13,incidence_per_100k
220,2.4376901116033927,2.4376901116033927,0.00012185778342346862,0.9854455821120922,3.6495669553630914,high_frequency,JP-13,incidence_per_100k
