prefecture_code,target_variable,frequency_band,model_name,split,selected_alpha,n_observations,mae,rmse,nrmse_std,r2,pearson_correlation
JP-23,incidence_per_100k,trend,ridge,train,0.1,4383,0.006623043443098757,0.00779582672688923,2.008394449954803,-3.033648266609257,0.8796087691722179
JP-24,incidence_per_100k,trend,ridge,train,0.1,4383,0.005078071603112663,0.006855767519666318,0.3958413582346601,0.8433096191109395,0.9552654320801351
JP-25,incidence_per_100k,trend,ridge,train,0.1,4383,0.00553533795050567,0.006611499892880613,0.3933083296384304,0.8453085578370277,0.9515769271481905
JP-26,incidence_per_100k,trend,ridge,train,0.1,4383,0.006319275624288074,0.007677324200122137,0.6824369118535153,0.5342798613398374,0.9597501566089219
JP-27,incidence_per_100k,trend,ridge,train,0.1,4383,0.007896266533849,0.009756110621218766,0.5034085458745615,0.7465798359404596,0.977012861554782
JP-28,incidence_per_100k,trend,ridge,train,0.1,4383,0.004358284453050304,0.00632239219901038,0.4122990557703414,0.8300094886108849,0.9829151772946229
JP-29,incidence_per_100k,trend,ridge,train,0.1,4383,0.011998340928812688,0.016289339408255242,0.5931028413384422,0.6482290195962668,0.9271504348733249
JP-30,incidence_per_100k,trend,ridge,train,0.1,4383,0.003895028938322602,0.004620401019575695,0.3478936793971422,0.8789699878355184,0.9470290341173913
JP-31,incidence_per_100k,trend,ridge,train,0.1,4383,0.010212614856924861,0.012835961587010912,1.1450514937176333,-0.31114292326498294,0.6900286703384485
JP-32,incidence_per_100k,trend,ridge,train,0.1,4383,0.012586932674376947,0.014301987131894584,0.6677461434382224,0.5541150879233809,0.7487678894397283
JP-33,incidence_per_100k,trend,ridge,train,0.1,4383,0.0021990517736073883,0.0031972494552610295,0.28765081868364456,0.917257006510629,0.9577523629800495
JP-34,incidence_per_100k,trend,ridge,train,0.1,4383,0.005112929706550186,0.00657789066411553,1.3912747942252457,-0.9356455530464993,0.8120510036789444
JP-35,incidence_per_100k,trend,ridge,train,0.1,4383,0.010421653728113723,0.012558401359425257,0.742131776863088,0.44924042577003587,0.6912650270654405
JP-36,incidence_per_100k,trend,ridge,train,0.1,4383,0.007150485953026152,0.008691177506258077,0.8717671612988673,0.24002201648091448,0.9640246059567482
JP-37,incidence_per_100k,trend,ridge,train,0.1,4383,0.005050019095267817,0.006072970917080112,0.32167961229609776,0.8965222270330322,0.9468569887709296
JP-38,incidence_per_100k,trend,ridge,train,0.1,4383,0.008951564390913925,0.010962079175512177,0.5951725782080423,0.6457696021491919,0.9103147936936127
JP-39,incidence_per_100k,trend,ridge,train,0.1,4383,0.013759814107773279,0.01523330961044271,2.487121667738229,-5.185774190132989,0.953375831244751
JP-40,incidence_per_100k,trend,ridge,train,0.1,4383,0.008728230249466373,0.010418341805967176,3.7693309014023253,-13.207855444266466,-0.4617661658978752
JP-41,incidence_per_100k,trend,ridge,train,0.1,4383,0.010458150699419034,0.013029672610140234,1.2388157083459095,-0.5346643592445774,0.33305732360198687
JP-42,incidence_per_100k,trend,ridge,train,0.1,4383,0.015270393431537662,0.019559532954600136,1.0435638078299827,-0.08902542101261313,-0.0003323859909607158
JP-43,incidence_per_100k,trend,ridge,train,0.1,4383,0.008738510469229802,0.010379011833103823,0.6200137184120547,0.6155829889808575,0.8151760210840843
JP-44,incidence_per_100k,trend,ridge,train,0.1,4383,0.006434227273060624,0.008267115157801335,0.7726157045074858,0.4030649731484013,0.6354051937169825
JP-45,incidence_per_100k,trend,ridge,train,0.1,4383,0.0037186705544874398,0.005033968615340253,0.38263544088613766,0.8535901193778711,0.9517547573390257
JP-46,incidence_per_100k,trend,ridge,train,0.1,4383,0.005861865430098821,0.007707345044470011,0.4079904902779479,0.8335437598427597,0.9240773168156947
JP-47,incidence_per_100k,trend,ridge,train,0.1,4383,0.005658627862713621,0.00787992539625705,0.5790715180782682,0.6646761769505298,0.8172888073376918
JP-01,incidence_per_100k,trend,ridge,validation,0.1,365,0.025111938107960027,0.025295008501784684,15.84028838642736,-249.91473616518547,0.628090212868653
JP-02,incidence_per_100k,trend,ridge,validation,0.1,365,0.028994586387691097,0.029045542665404947,14.016734762701828,-195.46885340793392,0.7030408511579296
JP-03,incidence_per_100k,trend,ridge,validation,0.1,365,0.0052447847588917565,0.0056908269901922845,2.0329627595745294,-3.1329375818168854,0.5145424621210904
JP-04,incidence_per_100k,trend,ridge,validation,0.1,365,0.0027643566149073437,0.0033459700702855814,1.8652964571511732,-2.4793308730607175,-0.09738997712336446
JP-05,incidence_per_100k,trend,ridge,validation,0.1,365,0.010146777964462606,0.011153276225143649,20.41306251295998,-415.6931211580118,-0.019620882310457596
JP-06,incidence_per_100k,trend,ridge,validation,0.1,365,0.00318342638202336,0.003808816603959236,6.975675165199396,-47.660044010379615,0.44701629975506335
JP-07,incidence_per_100k,trend,ridge,validation,0.1,365,0.008628118015566467,0.009344264199494495,7.406891177230598,-53.862036911336475,-0.16517487630342273
JP-08,incidence_per_100k,trend,ridge,validation,0.1,365,0.016712641802022938,0.01682888796139325,10.554870898060623,-110.40529967472708,-0.19049997915738162
JP-09,incidence_per_100k,trend,ridge,validation,0.1,365,0.015185213044138082,0.015554125620618978,36.676254194367566,-1344.147621729864,0.4351878001790646
JP-10,incidence_per_100k,trend,ridge,validation,0.1,365,0.03705524619440746,0.037253173875219106,22.58576596613345,-509.116824276952,-0.37960022307082303
JP-11,incidence_per_100k,trend,ridge,validation,0.1,365,0.018636305114064274,0.02015243166327174,2.8652499802729965,-7.209657449454408,-0.23029261962091754
JP-13,incidence_per_100k,trend,ridge,validation,0.1,365,0.0012801036317834382,0.0016871751806944737,3.4813120402687243,-11.119533521719987,0.9720894073951153
JP-14,incidence_per_100k,trend,ridge,validation,0.1,365,0.008014805351708013,0.0083229959561242,9.30638702944646,-85.6088395418493,0.764782796582009
JP-15,incidence_per_100k,trend,ridge,validation,0.1,365,0.00302065252829055,0.003290306407954954,2.9994404987651007,-7.996643305632238,0.5200721278049208
JP-16,incidence_per_100k,trend,ridge,validation,0.1,365,0.010851552431879163,0.011461447558908317,16.762390422930775,-279.97773269076134,0.4738555926364287
JP-17,incidence_per_100k,trend,ridge,validation,0.1,365,0.029549252374811017,0.02986968237853533,142.30246022611445,-20248.990186404888,0.9518890888071031
JP-18,incidence_per_100k,trend,ridge,validation,0.1,365,0.024096507717980983,0.024443996188943842,25.47622813206829,-648.0381998371876,0.9847526900978384
JP-19,incidence_per_100k,trend,ridge,validation,0.1,365,0.024031075655393173,0.024355022107625114,16.42463873680398,-268.7687576345218,0.061346501380285426
JP-20,incidence_per_100k,trend,ridge,validation,0.1,365,0.010422947951780018,0.010673936311725331,12.713050529496588,-160.62165376553347,0.9293707086030393
JP-21,incidence_per_100k,trend,ridge,validation,0.1,365,0.006256048454228947,0.007274985508927432,17.637438876831695,-310.07925013397397,-0.20084612370191363
JP-22,incidence_per_100k,trend,ridge,validation,0.1,365,0.005528522325389062,0.006730742400785815,13.484006250356316,-180.81842455964818,-0.01076783820564078
JP-23,incidence_per_100k,trend,ridge,validation,0.1,365,0.010944645995794715,0.011614764840199748,32.93643830489159,-1083.80896821193,0.8258331947341793
JP-24,incidence_per_100k,trend,ridge,validation,0.1,365,0.005390761666500357,0.005596944622942759,2.5018379585250505,-5.259193170716794,0.7597881496486648
JP-25,incidence_per_100k,trend,ridge,validation,0.1,365,0.011692735602132453,0.011833564690424568,9.5066735046742,-89.37684112447444,-0.288140401483367
JP-26,incidence_per_100k,trend,ridge,validation,0.1,365,0.005363304273407997,0.005810263674180059,4.619607705796366,-20.340775355453157,0.7832054213479893
JP-27,incidence_per_100k,trend,ridge,validation,0.1,365,0.018304778491643373,0.018510574662122064,6.437870068199423,-40.44617101501804,0.316512221553364
JP-28,incidence_per_100k,trend,ridge,validation,0.1,365,0.018836581603755155,0.019363277272310873,53.5776919498799,-2869.569074676226,0.9717329141092389
JP-29,incidence_per_100k,trend,ridge,validation,0.1,365,0.02775516628992469,0.027819740294133456,13.515366249064805,-181.66512484636004,0.3924259890036622
JP-30,incidence_per_100k,trend,ridge,validation,0.1,365,0.004314066074469623,0.005046443345613743,5.034923250424974,-24.35045213766998,0.9515703929931927
JP-31,incidence_per_100k,trend,ridge,validation,0.1,365,0.02145971720497628,0.02250024205984475,4.417431387029311,-18.513700059111702,-0.7602820807268235
JP-32,incidence_per_100k,trend,ridge,validation,0.1,365,0.03723760919401592,0.03776687081907971,16.753370565318324,-279.67542529887453,-0.9010258043567269
JP-33,incidence_per_100k,trend,ridge,validation,0.1,365,0.002144874625082808,0.002365076201421028,3.273563224501514,-9.716216184808749,0.9568147608479488
JP-34,incidence_per_100k,trend,ridge,validation,0.1,365,0.005096719832384261,0.007701495436242531,38.43904103998986,-1476.5598760740247,-0.6748395232312245
JP-35,incidence_per_100k,trend,ridge,validation,0.1,365,0.020239383482685305,0.02080388929722833,14.703521426422085,-215.19354233725338,0.9525102216604737
JP-36,incidence_per_100k,trend,ridge,validation,0.1,365,0.01881981105249688,0.01900040197917159,45.10387657623665,-2033.3596822043887,0.30462360777405445
JP-37,incidence_per_100k,trend,ridge,validation,0.1,365,0.005165865831603114,0.006266259951206538,3.6288967013781748,-12.168891269273395,0.4581803289996482
JP-38,incidence_per_100k,trend,ridge,validation,0.1,365,0.01594218135367719,0.016088186058040337,12.638448026055427,-158.73036850730426,0.7761483947246786
JP-39,incidence_per_100k,trend,ridge,validation,0.1,365,0.020966970218721754,0.021270778529018926,47.2394867849862,-2230.5691117088854,0.9759487103763297
JP-40,incidence_per_100k,trend,ridge,validation,0.1,365,0.010755488838797228,0.011547769024524517,58.72359384017265,-3447.460473505563,0.6287007046173237
JP-41,incidence_per_100k,trend,ridge,validation,0.1,365,0.010646662965820878,0.013159757915563139,25.59563950002805,-654.1367614153961,0.7269514820346998
JP-42,incidence_per_100k,trend,ridge,validation,0.1,365,0.030003606817274563,0.030078570595751895,14.873593078913572,-220.22377107710568,0.6353075817326951
JP-43,incidence_per_100k,trend,ridge,validation,0.1,365,0.007747897156833564,0.007966349809844765,7.046544427848348,-48.653788373640595,0.4134836380973027
JP-44,incidence_per_100k,trend,ridge,validation,0.1,365,0.01004156360627181,0.011096829679887055,14.414977626386584,-206.79157996922578,0.7355150418687946
JP-45,incidence_per_100k,trend,ridge,validation,0.1,365,0.007260434694511657,0.00802440516251317,10.779270350196699,-115.19266928262965,0.9431463307951478
JP-46,incidence_per_100k,trend,ridge,validation,0.1,365,0.02032726965634665,0.021254141060115247,29.190669918052894,-851.0952102647183,-0.8463425674675223
JP-47,incidence_per_100k,trend,ridge,validation,0.1,365,0.013572544222227981,0.014394790391273964,7.151326165745958,-50.14146592888279,-0.3813997962122869
JP-01,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.03630636875380602,0.036341469859208324,22.757824450460337,-516.9185737179704,-1.3809680352714503e-14
JP-02,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.04185596225698279,0.04190722620842841,20.223498013818162,-407.98987191490727,-1.5999677310489776e-14
JP-03,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.026714154259940653,0.026860416835250464,9.595481856472299,-91.07327205788908,-3.477133652743913e-15
JP-04,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.02659205497813424,0.026652487855216594,14.858109943092522,-219.76343108102486,
JP-05,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.03335033910583119,0.033354814478412785,61.0469873884302,-3725.7346692031556,-3.131450849423106e-14
JP-06,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.016652150022382576,0.016661099354597548,30.514049133259263,-930.1071945069601,-4.84655119863759e-14
JP-07,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.025966896048845837,0.025997523595426043,20.60738267216616,-423.6642205970941,2.053420388951703e-14
JP-08,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.0282200091619712,0.02826501529151651,17.727468862949593,-313.26315228684734,-3.7677490742572945e-15
JP-09,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.026521913410974075,0.026525303871163575,62.54602869299204,-3911.005705264584,-1.595830468379202e-14
JP-10,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.04928195674698168,0.049309550921308024,29.895277667727388,-892.7276268305199,
JP-11,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.040658116113554875,0.04126198050642292,5.8665818005239725,-33.4167820222391,
JP-13,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.01826061460783094,0.018267044632056507,37.69216329482056,-1419.6991738434185,
JP-14,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.026650330323019663,0.026665332087336773,29.815934307990947,-887.9899386584315,-3.9112595078715465e-15
JP-15,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.022951080043790935,0.022977280643972715,20.946069323026634,-437.7378200850374,4.089905688426834e-15
JP-16,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.009981361366365337,0.010004753974740625,14.631973086124239,-213.09463639306406,-1.7794010269352993e-14
JP-17,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.002835539687584528,0.0028432981725504307,13.545785990717377,-182.48831810631515,
JP-18,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.01652192465970034,0.016549761364253943,17.248632048049767,-296.51530752900953,-6.815829959071778e-15
JP-19,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.025045107054740633,0.025088965417956306,16.919598407635473,-285.2728102756608,-1.482048835948869e-14
JP-20,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.011693822159689275,0.011723924797906793,13.963625414935164,-193.9828347286232,
JP-21,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.020873955337876657,0.02087803022973831,50.61659320060193,-2561.039507235221,-3.816199836531398e-14
JP-22,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.03162666147079285,0.03163060039532034,63.367038587485936,-4014.3815793479307,-4.920575183700377e-14
JP-23,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.008254750815480712,0.008262279786096125,23.42966665073073,-547.9492793643637,-9.272397513278894e-15
JP-24,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.02727965007062268,0.027371227095045733,12.23495666494378,-148.69416459305225,
JP-25,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.006490442750182971,0.0066087278990868,5.309221697895289,-27.187835037402145,1.2034736607928e-14
JP-26,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.026505632024357604,0.026535456242181756,21.097734114537236,-444.1143847677083,3.5066677820957193e-15
JP-27,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.032809251444387975,0.03293499843899546,11.454600654861364,-130.20787616235043,3.967079819215131e-15
JP-28,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.01495254741878678,0.014956914398037877,41.38539880770712,-1711.7512344729657,4.0187952269621235e-14
JP-29,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.04197102045651746,0.04202146452125913,20.414837713156665,-415.76559885452366,-1.2782276872929117e-14
JP-30,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.009874897310404043,0.009925632382973379,9.902974003193892,-97.06889410793406,
JP-31,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.0076715033920098695,0.00920846534703735,1.807881165997341,-2.2684343103679057,
JP-32,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.015614668083792155,0.015776554120589273,6.998473839471578,-47.97863608176806,
JP-33,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.014707427786851692,0.014725162343142228,20.38147857238692,-414.4046687966673,3.8943474228299655e-15
JP-34,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.006589004991287617,0.0065920504649531805,32.90167480559419,-1081.5202050130717,2.277225857764441e-15
JP-35,incidence_per_100k,trend,prefecture_mean_baseline,validation,,365,0.0327476488371174,0.03277820041833369,23.166580310285386,-535.6904432729026,4.407050743198442e-15
